日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额
2025/3/10 23:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,94,5,7.37,0.05319,1.47,78.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,3,0,0,,0,0,0.03191,0,,0,,0,0,0,0,,
2025/3/10 23:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,27,1,0.1,0.03704,0.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,,
2025/3/10 23:00,108,超级直播,108,超级直播,6832775547,PY_晚场,4,2,2.28,0.5,1.14,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0.25,0,,0,,0,0,0,0,,
2025/3/10 22:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,84,7,22.57,0.08333,3.22,268.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,0.28571,0,0,,2,11.28,2,11.28,0,,0,11.28,0,0,0,0,0,0,0,0,7,0,0,,0,0,0.08333,4,,0,,0,0,0,0,,
2025/3/10 22:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,30,6,30.66,0.2,5.11,1021.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,5,0,0,,0,0,0.16667,2,,0,,0,0,0,0,,
2025/3/10 22:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,6,0,0,,,0,,5,,0,,0,0,0,0,,
2025/3/10 22:00,108,超级直播,108,超级直播,6832775547,PY_晚场,256,38,53.43,0.14844,1.41,208.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,44,0,0,,0,0,0.17188,23,,0,,0,0,0,0,,
2025/3/10 21:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,287,29,167.73,0.10105,5.78,584.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,62,0,0,,0,0,0.21603,35,,0,,0,0,0,0,,
2025/3/10 21:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,748,59,229.61,0.07888,3.89,306.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,59,0,0,,0,0,0.07888,18,,0,,0,0,0,0,,
2025/3/10 21:00,108,超级直播,108,超级直播,6832775547,PY_晚场,46,7,2.34,0.15217,0.33,50.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,5,0,0,,0,0,0.1087,1,,0,,0,0,0,0,,
2025/3/10 20:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,606,131,156.92,0.21617,1.2,258.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,16,0,0,,0,0,0.0264,2,,0,,0,0,0,0,,
2025/3/10 20:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,1373,242,184.71,0.17626,0.76,134.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,184.71,1,184.71,0,,1,,0,,0,0,0,0,0,0,0,0,135,0,0,,0,0,0.09832,19,,0,,0,0,0,0,,
2025/3/10 20:00,108,超级直播,108,超级直播,6832775547,PY_晚场,431,30,107.97,0.06961,3.6,250.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,47,0,0,,0,0,0.10905,28,,0,,0,0,0,0,,
2025/3/10 19:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,912,110,184.26,0.12061,1.68,202.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,2,0.01818,0,0,,2,92.13,2,92.13,0,,0,92.13,0,0,0,0,0,0,0,0,100,0,0,,0,0,0.10965,70,,0,,0,0,0,0,,
2025/3/10 19:00,108,超级直播,108,超级直播,6832775547,PY_晚场,353,36,59.88,0.10198,1.66,169.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,35,0,0,,0,0,0.09915,10,,0,,0,0,0,0,,
2025/3/10 18:00,108,超级直播,108,超级直播,6842845292,PY_中场,11,6,39.01,0.54545,6.5,3546.36,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.16667,0.25,39.01,0,0,0,0,0,0,,0,,0,,0,,0,,1,249,0,0,0,0,0,0,12,0,0,,0,0,1.09091,7,,0,,0,0,0,0,,
2025/3/10 17:00,108,超级直播,108,超级直播,6842845292,PY_中场,847,83,3.6,0.09799,0.04,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,72,0,0,,0,0,0.08501,8,,0,,0,0,0,0,,
2025/3/10 16:00,108,超级直播,108,超级直播,6842845292,PY_中场,80,19,71.89,0.2375,3.78,898.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,14,0,0,,0,0,0.175,2,,0,,0,0,0,0,,
2025/3/10 15:00,108,超级直播,108,超级直播,6842845292,PY_中场,219,19,60.71,0.08676,3.2,277.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,48,0,0,,0,0,0.21918,37,,0,,0,0,0,0,,
2025/3/10 14:00,108,超级直播,108,超级直播,6842845292,PY_中场,462,22,12.48,0.04762,0.57,27.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0.04545,0,0,,1,12.48,1,12.48,0,,0,12.48,0,0,0,0,0,0,0,0,22,0,0,,0,0,0.04762,9,,0,,0,0,0,0,,
2025/3/10 13:00,108,超级直播,108,超级直播,6845496784,PY_早场,542,27,84.64,0.04982,3.13,156.16,0,0,0,0,0,0,0,9.9,9.9,1,0,1,0.03704,0.12,84.64,0,0,0,0,1,0,,1,84.64,1,84.64,1,84.64,0.03704,,1,249,1,0,0,0,0,0,69,0,0,,0,0,0.12731,43,,0,,0,0,0,0,,
2025/3/10 12:00,108,超级直播,108,超级直播,6845496784,PY_早场,596,30,101.59,0.05034,3.39,170.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,3,0.13333,0,0,,4,25.4,4,25.4,0,,0,25.4,0,0,0,0,0,0,0,0,72,0,0,,0,0,0.12081,47,,0,,0,0,0,0,,
2025/3/10 11:00,108,超级直播,108,超级直播,6845496784,PY_早场,343,39,83.51,0.1137,2.14,243.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,53,0,0,,0,0,0.15452,28,,0,,0,0,0,0,,
2025/3/10 10:00,108,超级直播,108,超级直播,6845496784,PY_早场,1267,115,130.26,0.09077,1.13,102.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0.0087,0,0,,1,130.26,1,130.26,0,,0,130.26,0,0,0,0,0,0,0,0,105,0,0,,0,0,0.08287,40,,0,,0,0,0,0,,
2025/3/9 23:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,
2025/3/9 23:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,
2025/3/9 22:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,
2025/3/9 22:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 21:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 21:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,
2025/3/9 21:00,108,超级直播,108,超级直播,6832775547,PY_晚场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 20:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 18:00,108,超级直播,108,超级直播,6842845292,PY_中场,0,1,1.74,,1.74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,3,0,0,,0,0,,0,,0,,0,0,0,0,,
2025/3/9 17:00,108,超级直播,108,超级直播,6842845292,PY_中场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 16:00,108,超级直播,108,超级直播,6842845292,PY_中场,426,35,54.7,0.08216,1.56,128.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,3,0.08571,0,0,,3,18.23,3,18.23,0,,0,18.23,0,0,0,0,0,0,0,1,52,0,0,,0,0,0.12207,22,,0,,0,0,0,0,,
2025/3/9 15:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,1,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 15:00,108,超级直播,108,超级直播,6842845292,PY_中场,216,43,29.05,0.19907,0.68,134.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,,1,29.05,1,29.05,1,29.05,0.02326,,1,1978,0,1,0,0,0,2,86,0,0,,0,0,0.39815,68,,0,,0,0,0,0,,
2025/3/9 14:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/3/9 14:00,108,超级直播,108,超级直播,6842845292,PY_中场,266,23,32.85,0.08647,1.43,123.48,0,0,0,0,0,0,1978,0,1978,1,1,0,0.04348,60.22,32.85,0,0,0,0,0,0,,0,,0,,0,,0,,1,1978,0,0,0,0,0,1,51,0,0,,0,0,0.19173,25,,0,,0,0,0,0,,
2025/3/9 13:00,108,超级直播,108,超级直播,6845496784,PY_早场,2370,97,170.3,0.04093,1.76,71.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,117,0,0,,0,0,0.04937,35,,0,,0,0,0,0,,
2025/3/9 12:00,108,超级直播,108,超级直播,6845496784,PY_早场,552,40,62.02,0.07246,1.55,112.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,62.02,1,62.02,0,,1,,0,,0,0,0,0,0,0,0,0,34,0,0,,0,0,0.06159,6,,0,,0,0,0,0,,
2025/3/9 11:00,108,超级直播,108,超级直播,6845496784,PY_早场,1162,82,76.26,0.07057,0.93,65.63,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.0122,0.13,76.26,0,0,0,0,0,0,,0,,0,,0,,0,,1,249,0,0,0,0,0,0,99,0,0,,0,0,0.0852,39,,0,,0,9.9,1,0,,
2025/3/9 10:00,108,超级直播,108,超级直播,6845496784,PY_早场,776,61,91.42,0.07861,1.5,117.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,93,0,0,,0,0,0.11985,45,,0,,0,0,0,0,,
2025/3/9 0:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,6,1,0.02,0.16667,0.02,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,,
2025/3/9 0:00,108,超级直播,108,超级直播,6832775547,PY_晚场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,2,0,0,,,0,,0,,0,,0,0,0,0,,
